AN,ASOCIATIE,DETALIU,SCOP PROIECT,X 1,Y 1,CONTINENT,STAT,DIFERENTA,SUMA APROBATA,SUMA DECONTATA
1/1/2018,Alianta Romanilor din Cipru,Scoala romaneasca din Cipru,Educational (limba),-0.737578548,0.298967618,Europa,Cipru,-130,58890,58760
1/1/2017,Alianta Romanilor din Cipru,Scoala romaneasca din Cipru,Educational (limba),-0.554211303,0.229890912,Europa,Cipru,-0.510000000,59800,59799.49
1/1/2017,Alianta Romanilor din Cipru,Scoala romaneasca din Cipru,Educational (limba),-0.738331043,0.306265131,Europa,Cipru,-0.510000000,59800,59799.49
1/1/2015,Alianta Romanilor din Cipru,Scoala romaneasca din Cipru,Educational (limba),-0.552329307,0.234376485,Europa,Cipru,,,29120
1/1/2015,Alianta Romanilor din Cipru,Scoala romaneasca din Cipru,Educational (limba),-0.641683915,0.272293392,Europa,Cipru,,,29120
1/1/2020,"""AVE"" Uniunea Etnicilor Romani din Bulgaria",Functionarea claselor pilot in limba romana,Educational (limba),-0.550411007,0.238846653,Europa,Bulgaria,0,4000,4000
1/1/2020,"""AVE"" Uniunea Etnicilor Romani din Bulgaria",Functionarea claselor pilot in limba romana,Educational (limba),-0.562642363,0.244154356,Europa,Bulgaria,0,4000,4000
1/1/2019,"""AVE"" Uniunea Etnicilor Romani din Bulgaria",Functionarea claselor pilot in limba romana,Educational (limba),-0.548456529,0.243301121,Europa,Bulgaria,-698.580000000,39000,38301.42
1/1/2019,"""AVE"" Uniunea Etnicilor Romani din Bulgaria",Functionarea claselor pilot in limba romana,Educational (limba),-0.665160217,0.295072113,Europa,Bulgaria,-698.580000000,39000,38301.42
1/1/2017,"""AVE"" Uniunea Etnicilor Romani din Bulgaria",Functionarea claselor pilot in limba romana,Educational (limba),-0.546466002,0.247739598,Europa,Bulgaria,-2772.73,36000,33227.27
1/1/2017,"""AVE"" Uniunea Etnicilor Romani din Bulgaria",Functionarea claselor pilot in limba romana,Educational (limba),-0.647341410,0.293471323,Europa,Bulgaria,-2772.73,36000,33227.27
1/1/2015,"""AVE"" Uniunea Etnicilor Romani din Bulgaria",Functionarea claselor pilot in limba romana,Educational (limba),-0.544439557,0.252161791,Europa,Bulgaria,,,38302
1/1/2015,"""AVE"" Uniunea Etnicilor Romani din Bulgaria",Functionarea claselor pilot in limba romana,Educational (limba),-0.660290245,0.305819018,Europa,Bulgaria,,,38302
1/1/2018,"""AVE"" Uniunea Etnicilor Romani din Bulgaria",Continuarea claselor pilot in limba romana,Educational (limba),-0.542377326,0.256567410,Europa,Bulgaria,-308.010000000,43100,42791.99
1/1/2018,"""AVE"" Uniunea Etnicilor Romani din Bulgaria",Continuarea claselor pilot in limba romana,Educational (limba),-0.671318466,0.317562021,Europa,Bulgaria,-308.010000000,43100,42791.99
1/1/2020,Universitatea Dunarea de Jos din Galati,Program de internationalizare in invatamantul superior din Romania si Ucraina. Mobilitati academice,Educational,-0.540279446,0.260956165,Europa,Romania,-33885.24,62670,28784.76
1/1/2020,Universitatea Dunarea de Jos din Galati,Program de internationalizare in invatamantul superior din Romania si Ucraina. Mobilitati academice,Educational,-0.538146054,0.265327768,Europa,Romania,-22043.44,75760,53716.56
1/1/2020,Universitatea Dunarea de Jos din Galati,Program de internationalizare in invatamantul superior din Romania si Ucraina. Mobilitati academice,Educational,-0.626678414,0.302687057,Europa,Romania,-33885.24,62670,28784.76
1/1/2020,Universitatea Dunarea de Jos din Galati,Program de internationalizare in invatamantul superior din Romania si Ucraina. Mobilitati academice,Educational,-0.698742470,0.344508295,Europa,Romania,-22043.44,75760,53716.56
1/1/2019,Universitatea Dunarea de Jos din Galati,Program de internationalizare in invatamantul superior din Romania si Ucraina. Mobilitati academice,Educational,-0.535977291,0.269681931,Europa,Romania,-12.400000000,34150,34137.6
1/1/2019,Universitatea Dunarea de Jos din Galati,Program de internationalizare in invatamantul superior din Romania si Ucraina. Mobilitati academice,Educational,-0.637627170,0.320828008,Europa,Romania,-12.400000000,34150,34137.6
1/1/2018,Universitatea Dunarea de Jos din Galati,Program de internationalizare in invatamantul superior din Romania si Ucraina. Mobilitati academice,Educational,-0.533773298,0.274018369,Europa,Romania,-14724.81,50000,35275.19
1/1/2018,Universitatea Dunarea de Jos din Galati,Program de internationalizare in invatamantul superior din Romania si Ucraina. Mobilitati academice,Educational,-0.638378601,0.327718646,Europa,Romania,-14724.81,50000,35275.19
1/1/2017,Universitatea Dunarea de Jos din Galati,Program de internationalizare in invatamantul superior din Romania si Ucraina. Mobilitati academice,Educational,-0.531534221,0.278336795,Europa,Romania,-8285.4,62000,53714.6
1/1/2017,Universitatea Dunarea de Jos din Galati,Program de internationalizare in invatamantul superior din Romania si Ucraina. Mobilitati academice,Educational,-0.690151711,0.361396515,Europa,Romania,-8285.4,62000,53714.6
1/1/2019,Universitatea Dunarea de Jos din Galati,"Incursiuni lingvistice in regiunea de sud a Basarabiei – Ismail, Ucraina prin scoli de vara in limba romana",Educational,-0.529260208,0.282636927,Europa,Romania,-1582.84,38000,36417.16
1/1/2019,Universitatea Dunarea de Jos din Galati,"Incursiuni lingvistice in regiunea de sud a Basarabiei – Ismail, Ucraina prin scoli de vara in limba romana",Educational,-0.636338839,0.339819339,Europa,Romania,-1582.84,38000,36417.16
1/1/2017,"Universitatea Constantin Brancusi, Targu Jiu","Etnicii romani, studenti",Educational,-0.526951407,0.286918482,Europa,Romania,-4012.64,32000,27987.36
1/1/2017,"Universitatea Constantin Brancusi, Targu Jiu","Etnicii romani, studenti",Educational,-0.608884622,0.331530097,Europa,Romania,-4012.64,32000,27987.36
1/1/2019,"Universitatea Constantin Brancusi, Targu Jiu","Etnici romani la UCB – Scoala Internationala de vara ""Constantin Brancusi"" – editia a IV-a",Educational,-0.524607970,0.291181178,Europa,Romania,-6288.1,25000,18711.9
1/1/2019,"Universitatea Constantin Brancusi, Targu Jiu","Etnici romani la UCB – Scoala Internationala de vara ""Constantin Brancusi"" – editia a IV-a",Educational,-0.579143591,0.321450917,Europa,Romania,-6288.1,25000,18711.9
1/1/2018,"Universitatea Constantin Brancusi, Targu Jiu",Etnici romani la UCB - Scoala internationala de vara ”Constantin Brancusi” - editia a III - a,Educational,-0.522230051,0.295424734,Europa,Romania,-5487.73,23128,17640.27
1/1/2018,"Universitatea Constantin Brancusi, Targu Jiu",Etnici romani la UCB - Scoala internationala de vara ”Constantin Brancusi” - editia a III - a,Educational,-0.573409379,0.324376802,Europa,Romania,-5487.73,23128,17640.27
1/1/2015,Uniunea Culturala a Romanilor din Ungaria,Scoala de vara Alexandru Mocioni,Educational,-0.519817807,0.299648874,Europa,Ungaria,,,44094.12
1/1/2015,Uniunea Culturala a Romanilor din Ungaria,Scoala de vara Alexandru Mocioni,Educational,-0.647156189,0.373053059,Europa,Ungaria,,,44094.12
1/1/2019,Speaking Romanian Community Association,"Promovarea culturii si limbii romane prin cursuri de teatru pentru copii – ""In lumea basmelor”",Educational,-0.517371396,0.303853317,America de Nord,Canada,-7589.9,34672,27082.1
1/1/2019,Speaking Romanian Community Association,"Promovarea culturii si limbii romane prin cursuri de teatru pentru copii – ""In lumea basmelor”",Educational,-0.595213084,0.349569906,America de Nord,Canada,-7589.9,34672,27082.1
1/1/2018,Speaking Romanian Community Association,"Dezvoltarea programului de limba romana, Oakville - 100 de copii, 100 de carti, 100 de ani de la Marea Unire",Educational,-0.514890979,0.308037789,America de Nord,Canada,-11944.15,63500,51555.85
1/1/2018,Speaking Romanian Community Association,"Dezvoltarea programului de limba romana, Oakville - 100 de copii, 100 de carti, 100 de ani de la Marea Unire",Educational,-0.662366769,0.396266400,America de Nord,Canada,-11944.15,63500,51555.85
1/1/2018,Societatea Polono-Romana Cracovia,"Educatie sportiva, culturala si culinara pentru Centenar",Educational,-0.512376719,0.312202014,Europa,Polonia,-260.91,9827,9566.09
1/1/2018,Societatea Polono-Romana Cracovia,"Educatie sportiva, culturala si culinara pentru Centenar",Educational,-0.539606952,0.328793973,Europa,Polonia,-260.91,9827,9566.09
1/1/2018,Societatea germano-romana pentru integrare si migratiune SGRIM e.V.,Scoala de limba si cultura romana din Munchen,Educational,-0.509828782,0.316345718,Europa,Germania,-2689.51,32348,29658.49
1/1/2018,Societatea germano-romana pentru integrare si migratiune SGRIM e.V.,Scoala de limba si cultura romana din Munchen,Educational,-0.593832958,0.368469809,Europa,Germania,-2689.51,32348,29658.49
1/1/2018,Societatea de Cultura Macedo-Romana,"Lecturi vizuale etnoligvistice la aromanii din Republica Macedonia. Regiunile Crusova, Ohrid, Struga",Educational,-0.507247333,0.320468630,Europa,Romania,-389.870000000,51466,51076.13
1/1/2018,Societatea de Cultura Macedo-Romana,"Lecturi vizuale etnoligvistice la aromanii din Republica Macedonia. Regiunile Crusova, Ohrid, Struga",Educational,-0.651181949,0.411403615,Europa,Romania,-389.870000000,51466,51076.13
1/1/2017,"Societatea culturala romana ""Dacia""","Cursuri de limba, istorie, cultura si civilizatie romana, Karaganda, Kazakhstan",Educational,-0.504632545,0.324570477,Asia,Kazakhstan,-510.560000000,24596,24085.44
1/1/2017,"Societatea culturala romana ""Dacia""","Cursuri de limba, istorie, cultura si civilizatie romana, Karaganda, Kazakhstan",Educational,-0.572156416,0.368000604,Asia,Kazakhstan,-510.560000000,24596,24085.44
1/1/2018,SNSPA Institutul de Cooperare Internationala (ICID),Forumul tinerilor experti in dezvoltarea din Romania si Republica Moldova. Tema din acest an: Rolul Romaniei in europenizarea Republicii Moldova,Educational,-0.501984587,0.328650991,Europa,Romania,-5409.83,18000,12590.17
1/1/2018,SNSPA Institutul de Cooperare Internationala (ICID),Forumul tinerilor experti in dezvoltarea din Romania si Republica Moldova. Tema din acest an: Rolul Romaniei in europenizarea Republicii Moldova,Educational,-0.537096095,0.351638613,Europa,Romania,-5409.83,18000,12590.17
1/1/2018,SC Galaxy SRL,"Promovarea Identitatii Romanesti, a traditiilor si a Culturii Romane - PASTRATORII TRADITIILOR din Valea Timocului",Educational,-0.499303635,0.332709903,Europa,Romania,-36,28940,28904
1/1/2018,SC Galaxy SRL,"Promovarea Identitatii Romanesti, a traditiilor si a Culturii Romane - PASTRATORII TRADITIILOR din Valea Timocului",Educational,-0.579480703,0.386135720,Europa,Romania,-36,28940,28904
1/1/2015,Romania Levant Association,Programul cultural si educativ al comunitatii romanesti in Liban pentru anul 2015,Educational,-0.496589865,0.336746947,Orientul Mijlociu,Liban,,,20481.08
1/1/2015,Romania Levant Association,Programul cultural si educativ al comunitatii romanesti in Liban pentru anul 2015,Educational,-0.553093735,0.375063287,Orientul Mijlociu,Liban,,,20481.08
1/1/2017,Romania Levant Association,Programul cultural si educativ al comunitatii romanesti din Liban pentru anul 2017,Educational,-0.493843454,0.340761857,Orientul Mijlociu,Liban,-363.66,14750,14386.34
1/1/2017,Romania Levant Association,Programul cultural si educativ al comunitatii romanesti din Liban pentru anul 2017,Educational,-0.533313453,0.367996945,Orientul Mijlociu,Liban,-363.66,14750,14386.34
1/1/2018,"Parohia Ortodoxa Romana “Adormirea Maicii Domnului” Zaragoza, Spania",Scoala Duminicala pentru cultivarea limbii romane si pastrarea traditiilor romanesti,Educational,-0.491064583,0.344754369,Europa,Spania,-9.460000000,50000,49990.54
1/1/2018,"Parohia Ortodoxa Romana “Adormirea Maicii Domnului” Zaragoza, Spania",Scoala Duminicala pentru cultivarea limbii romane si pastrarea traditiilor romanesti,Educational,-0.627445604,0.440501353,Europa,Spania,-9.460000000,50000,49990.54
1/1/2015,"Parohia Ortodoxa Romana ""Pogorarea Sf. Duh"" Liege","scoala parohiala a Bisericii Ortodoxe Pogorarea Sf. Duh si Sf. Dimitrie cel Nou - Liege, Belgia. Cursuri de Istorie, Limba si Literatura pentru copiii romanilor stabiliti in provincia Liege din Belgia",Educational,-0.488253436,0.348724221,Europa,Belgia,,,11537.35
1/1/2015,"Parohia Ortodoxa Romana ""Pogorarea Sf. Duh"" Liege","scoala parohiala a Bisericii Ortodoxe Pogorarea Sf. Duh si Sf. Dimitrie cel Nou - Liege, Belgia. Cursuri de Istorie, Limba si Literatura pentru copiii romanilor stabiliti in provincia Liege din Belgia",Educational,-0.519548718,0.371076184,Europa,Belgia,,,11537.35
1/1/2018,"Parohia Ortodoxa Romana ""Botezul Domnului""",Scoala Romaneasca la Monte Rotondo Italia,Educational,-0.485410197,0.352671151,Europa,Italia,-92.860000000,17250,17157.14
1/1/2018,"Parohia Ortodoxa Romana ""Botezul Domnului""",Scoala Romaneasca la Monte Rotondo Italia,Educational,-0.531678256,0.386286864,Europa,Italia,-92.860000000,17250,17157.14
1/1/2020,Parohia Ortodoxa 'Nasterea Domnului' Munchen,Scoala romana din Munchen,Educational,-0.482535052,0.356594901,Europa,Germania,-2079.38,31396,29316.62
1/1/2020,Parohia Ortodoxa 'Nasterea Domnului' Munchen,Scoala romana din Munchen,Educational,-0.561125589,0.414673553,Europa,Germania,-2079.38,31396,29316.62
1/1/2019,"Parohia ""Sfantul Proroc Ilie Tesviteanul"" - Verona, Italia",Scoala de vara de la Rignano Flaminio editia a IV-a,Educational,-0.479628191,0.360495213,Europa,Italia,-1952.04,38000,36047.96
1/1/2019,"Parohia ""Sfantul Proroc Ilie Tesviteanul"" - Verona, Italia",Scoala de vara de la Rignano Flaminio editia a IV-a,Educational,-0.575681623,0.432690308,Europa,Italia,-1952.04,38000,36047.96
1/1/2018,"Parohia ""Sfantul Proroc Ilie Tesviteanul"" - Verona, Italia",Scoala de vara de la Rignano Flaminio editia a III-a - Centenarul Marii Uniri prin ochii copiilor,Educational,-0.476689804,0.364371830,Europa,Italia,0,50000,50000
1/1/2018,"Parohia ""Sfantul Proroc Ilie Tesviteanul"" - Verona, Italia",Scoala de vara de la Rignano Flaminio editia a III-a - Centenarul Marii Uniri prin ochii copiilor,Educational,-0.609103639,0.465586227,Europa,Italia,0,50000,50000
1/1/2017,"Parohia ""Sfantul Proroc Ilie Tesviteanul"" - Verona, Italia",Continuare proiect “Scoala de vară – armonizarea identitatii romanesti la contextul European”,Educational,-0.473720086,0.368224497,Europa,Italia,-4242.41,53000,48757.59
1/1/2017,"Parohia ""Sfantul Proroc Ilie Tesviteanul"" - Verona, Italia",Continuare proiect “Scoala de vară – armonizarea identitatii romanesti la contextul European”,Educational,-0.602039251,0.467967492,Europa,Italia,-4242.41,53000,48757.59
1/1/2019,Organizatia Publica Regionala Centru Bucovinean de Arta pentru Conservarea si Promovarea Culturii Traditionale Romanesti Cernauti,Scoala populara de Arte si Civilizatie Romaneasca Editia V,Educational,-0.470719230,0.372052962,Europa,Ucraina,-2028.21,60000,57971.79
1/1/2019,Organizatia Publica Regionala Centru Bucovinean de Arta pentru Conservarea si Promovarea Culturii Traditionale Romanesti Cernauti,Scoala populara de Arte si Civilizatie Romaneasca Editia V,Educational,-0.622321655,0.491878385,Europa,Ucraina,-2028.21,60000,57971.79
1/1/2017,Organizatia Publica Regionala Centru Bucovinean de Arta pentru Conservarea si Promovarea Culturii Traditionale Romanesti Cernauti,"Scoala Populara de Arte si Civilizatie Romaneasca Cernauti - o sursa necesara pentru pastrarea, dezvoltarea si exprimarea identitatii etnice, culturale, lingvistice si religioase a romanilor din Regiunea Cernauti",Educational,-0.467687435,0.375856971,Europa,Ucraina,-10768.64,92000,81231.36
1/1/2017,Organizatia Publica Regionala Centru Bucovinean de Arta pentru Conservarea si Promovarea Culturii Traditionale Romanesti Cernauti,"Scoala Populara de Arte si Civilizatie Romaneasca Cernauti - o sursa necesara pentru pastrarea, dezvoltarea si exprimarea identitatii etnice, culturale, lingvistice si religioase a romanilor din Regiunea Cernauti",Educational,-0.678747915,0.545475710,Europa,Ucraina,-10768.64,92000,81231.36
1/1/2017,Organizatia Publica Regionala Centru Bucovinean de Arta pentru Conservarea si Promovarea Culturii Traditionale Romanesti Cernauti,"Mass-media in limba romana în tinuturile istorice - mijloc eficient pentru promovarea valorilor nationale romanesti si educatia tinerei generatii, editia a II-a",Educational,-0.464624900,0.379636277,Europa,Ucraina,-1094.77,60000,58905.23
1/1/2017,Organizatia Publica Regionala Centru Bucovinean de Arta pentru Conservarea si Promovarea Culturii Traditionale Romanesti Cernauti,"Mass-media in limba romana în tinuturile istorice - mijloc eficient pentru promovarea valorilor nationale romanesti si educatia tinerei generatii, editia a II-a",Educational,-0.616673992,0.503872733,Europa,Ucraina,-1094.77,60000,58905.23
1/1/2018,Organizatia Publica Regionala Centru Bucovinean de Arta pentru Conservarea si Promovarea Culturii Traditionale Romanesti Cernauti,"”Scoala Populara de Arta si Civilizatie Romanească ”Ciprian Porumbescu”, Cernauti",Educational,-0.461531825,0.383390629,Europa,Ucraina,-4291,75000,70709
1/1/2018,Organizatia Publica Regionala Centru Bucovinean de Arta pentru Conservarea si Promovarea Culturii Traditionale Romanesti Cernauti,"”Scoala Populara de Arta si Civilizatie Romanească ”Ciprian Porumbescu”, Cernauti",Educational,-0.642834346,0.533997118,Europa,Ucraina,-4291,75000,70709
1/1/2019,"Liga Tineretului Roman ""Junimea"" din regiunea Cernauti",Sustinerea si incurajarea aparitiei publicatiei Prichindeii' (continuarea proiectului),Educational,-0.458408415,0.387119782,Europa,Ucraina,0,69000,69000
1/1/2019,"Liga Tineretului Roman ""Junimea"" din regiunea Cernauti",Sustinerea si incurajarea aparitiei publicatiei Prichindeii' (continuarea proiectului),Educational,-0.634131640,0.535515698,Europa,Ucraina,0,69000,69000
1/1/2017,"Liga Tineretului Roman ""Junimea"" din regiunea Cernauti","Crearea centrelor romanesti de informare la scolile din Nesvoia, Balcauti si Stalinesti - un pas spre salvarea invatamantului romanesc din regiunea Cernauti",Educational,-0.455254874,0.390823490,Europa,Ucraina,0,51000,51000
1/1/2017,"Liga Tineretului Roman ""Junimea"" din regiunea Cernauti","Crearea centrelor romanesti de informare la scolile din Nesvoia, Balcauti si Stalinesti - un pas spre salvarea invatamantului romanesc din regiunea Cernauti",Educational,-0.584243754,0.501556812,Europa,Ucraina,0,51000,51000
1/1/2018,"Liga Tineretului Roman ""Junimea"" din regiunea Cernauti","""Incurajarea si sustinerea aparitiei Revistei Prichindeii” - singura publicatie romaneasca dedicata elevilor si prescolarilor din Ucraina",Educational,-0.452071409,0.394501509,Europa,Ucraina,0,80000,80000
1/1/2018,"Liga Tineretului Roman ""Junimea"" din regiunea Cernauti","""Incurajarea si sustinerea aparitiei Revistei Prichindeii” - singura publicatie romaneasca dedicata elevilor si prescolarilor din Ucraina",Educational,-0.652992036,0.569835513,Europa,Ucraina,0,80000,80000
1/1/2015,La Marche de l'Amour et de l'Amitie,"Scoala Junimea Romana din Montreal - scoala pentru minte, inima si cultura",Educational,-0.448858231,0.398153599,America de Nord,Canada,,,6405.09
1/1/2015,La Marche de l'Amour et de l'Amitie,"Scoala Junimea Romana din Montreal - scoala pentru minte, inima si cultura",Educational,-0.464830328,0.412321430,America de Nord,Canada,,,6405.09
1/1/2019,Institutul Patrimoniului Cultural al Academiei de Stiinte a Moldovei,Valorificarea patrimoniului etnocultural al Republicii Moldova in educatia tinerei generatii si a societatii civile,Educational,-0.445615550,0.401779518,Europa,Republica Moldova,-3607.95,12000,8392.05
1/1/2019,Institutul Patrimoniului Cultural al Academiei de Stiinte a Moldovei,Valorificarea patrimoniului etnocultural al Republicii Moldova in educatia tinerei generatii si a societatii civile,Educational,-0.466391261,0.420511484,Europa,Republica Moldova,-3607.95,12000,8392.05
1/1/2015,"Institutia Publica Publicatia Periodica Saptamanalul ""Florile Dalbe""",Mass-Media scolare si pastrarea identitatii romanesti la tanara generatie,Educational,-0.442343580,0.405379030,Europa,Republica Moldova,,,35000
1/1/2015,"Institutia Publica Publicatia Periodica Saptamanalul ""Florile Dalbe""",Mass-Media scolare si pastrarea identitatii romanesti la tanara generatie,Educational,-0.528354831,0.484202730,Europa,Republica Moldova,,,35000
1/1/2018,"Institutia Publica Publicatia Periodica Saptamanalul ""Florile Dalbe""",Mass media scolara si pastrarea identitatii romanesti la tanara generatie,Educational,-0.439042534,0.408951896,Europa,Republica Moldova,-0.270000000,45000,44999.73
1/1/2018,"Institutia Publica Publicatia Periodica Saptamanalul ""Florile Dalbe""",Mass media scolara si pastrarea identitatii romanesti la tanara generatie,Educational,-0.548802509,0.511189256,Europa,Republica Moldova,-0.270000000,45000,44999.73
1/1/2015,Institutia Publica Publicatia Periodica Revista NOI,"Copiii si tineretul vor salva cultura, limba , istoria, neamul (Asigurarea accesului la informatie, limba, literatura, istoria, cultura si traditiile romanilor, copiilor, adolescentilor si tineretului din Republica Moldova, din Ucraina - Sudul Basarabiei",Educational,-0.435712631,0.412497882,Europa,Republica Moldova,,,27874.72
1/1/2015,Institutia Publica Publicatia Periodica Revista NOI,"Copiii si tineretul vor salva cultura, limba , istoria, neamul (Asigurarea accesului la informatie, limba, literatura, istoria, cultura si traditiile romanilor, copiilor, adolescentilor si tineretului din Republica Moldova, din Ucraina - Sudul Basarabiei",Educational,-0.503186896,0.476377121,Europa,Republica Moldova,,,27874.72
1/1/2015,"Institutia Privata ""Institutul pentru Cultura si Drepturile Omului""","Vesnicia Satului in Online, editia a II-a",Educational,-0.432354090,0.416016756,Europa,Republica Moldova,,,25730.99
1/1/2015,"Institutia Privata ""Institutul pentru Cultura si Drepturile Omului""","Vesnicia Satului in Online, editia a II-a",Educational,-0.494159083,0.475486328,Europa,Republica Moldova,,,25730.99
1/1/2015,Fundatia Universitara a Marii Negre,Scoala jurnalistilor de politica externa - 2015,Educational,-0.428967130,0.419508285,Europa,Romania,,,39863.92
1/1/2015,Fundatia Universitara a Marii Negre,Scoala jurnalistilor de politica externa - 2015,Educational,-0.523968860,0.512415200,Europa,Romania,,,39863.92
1/1/2015,Fundatia Culturala Remember Enescu,Cursuri de excelenta pentru vioara pentru elevii si studentii din comunitatile romanesti,Educational,-0.425551975,0.422972241,Europa,Romania,,,44314.92
1/1/2015,Fundatia Culturala Remember Enescu,Cursuri de excelenta pentru vioara pentru elevii si studentii din comunitatile romanesti,Educational,-0.530320318,0.527105469,Europa,Romania,,,44314.92
1/1/2019,Fundatia Culturala Remember Enescu,"Curs de excelenta – Masterclass vioara - viola – ""Enescu Experience"", Editia a V-a",Educational,-0.422108849,0.426408395,Europa,Romania,0,28000,28000
1/1/2019,Fundatia Culturala Remember Enescu,"Curs de excelenta – Masterclass vioara - viola – ""Enescu Experience"", Editia a V-a",Educational,-0.487770226,0.492738590,Europa,Romania,0,28000,28000
1/1/2017,Fundatia Culturala Remember Enescu,"Curs de excelenta - Master class de vioara - viola ""Enescu Experience"", editia a III-a",Educational,-0.418637979,0.429816522,Europa,Romania,-813.73,32000,31186.27
1/1/2017,Fundatia Culturala Remember Enescu,"Curs de excelenta - Master class de vioara - viola ""Enescu Experience"", editia a III-a",Educational,-0.491169962,0.504285267,Europa,Romania,-813.73,32000,31186.27
1/1/2017,Federatia Asociatiilor de Romani din Andaluzia (FARA),Nexus “Romania – Andaluzia 2017”,Educational,-0.415139592,0.433196398,Europa,Spania,-15044.75,27193,12148.25
1/1/2017,Federatia Asociatiilor de Romani din Andaluzia (FARA),Nexus “Romania – Andaluzia 2017”,Educational,-0.443157478,0.462432943,Europa,Spania,-15044.75,27193,12148.25
1/1/2020,Consiliul national al minoritatii nationale romane din Serbia,Modernizarea invatamantului in scolile romanesti din Serbia prin digitalizare,Educational,-0.411613918,0.436547801,Europa,Serbia,0,40000,40000
1/1/2020,Consiliul national al minoritatii nationale romane din Serbia,Modernizarea invatamantului in scolile romanesti din Serbia prin digitalizare,Educational,-0.503083678,0.533558423,Europa,Serbia,0,40000,40000
1/1/2020,Consiliul judetean Suceava,Sprijin acordat elevilor de etnie romana din regiunea Cernauti pentru pastrarea si promovarea culturii romanesti,Educational,-0.408061190,0.439870510,Europa,Romania,-50,40000,39950
1/1/2020,Consiliul judetean Suceava,Sprijin acordat elevilor de etnie romana din regiunea Cernauti pentru pastrarea si promovarea culturii romanesti,Educational,-0.498628104,0.537497325,Europa,Romania,-50,40000,39950
1/1/2015,Comunidade Romena - Lisboa,Scoala romaneasca de sambata - Lisabona,Educational,-0.404481641,0.443164306,Europa,Portugalia,,,58289.61
1/1/2015,Comunidade Romena - Lisboa,Scoala romaneasca de sambata - Lisabona,Educational,-0.535465402,0.586674721,Europa,Portugalia,,,58289.61
1/1/2019,Centrul de creatie pentru copii Glodeni,Crearea unui atelier de olarit si modelaj in ceramica,Educational,-0.400875505,0.446428975,Europa,Republica Moldova,-15680,15680,0
1/1/2019,Centrul de creatie pentru copii Glodeni,Crearea unui atelier de olarit si modelaj in ceramica,Educational,-0.400875505,0.446428975,Europa,Republica Moldova,-15680,15680,0
1/1/2015,Centrul Cultural Toplita,"Universitatea de vara Izvorul Muresului, editia a XIII- a, 9-16 august 2015",Educational,-0.397243021,0.449664300,Europa,Romania,,,47600
1/1/2015,Centrul Cultural Toplita,"Universitatea de vara Izvorul Muresului, editia a XIII- a, 9-16 august 2015",Educational,-0.502291730,0.568575526,Europa,Romania,,,47600
1/1/2018,Centrul Cultural Toplita,"Univeritatea de vara Izvoru Muresului - ”De la prima Unire la Marea Unire. Romania si romanii de pretutindeni: incotro?” Editia a CVI-a, 1-8 iulie 2018",Educational,-0.393584426,0.452870069,Europa,Romania,0,36400,36400
1/1/2018,Centrul Cultural Toplita,"Univeritatea de vara Izvoru Muresului - ”De la prima Unire la Marea Unire. Romania si romanii de pretutindeni: incotro?” Editia a CVI-a, 1-8 iulie 2018",Educational,-0.473175943,0.544450461,Europa,Romania,0,36400,36400
1/1/2020,Centrul Bucovinean Independent de Cercetari Actuale,Sprijin pentru invatamantul in limba romana in scolile din Ucraina,Educational,-0.389899961,0.456046072,Europa,Ucraina,-3279.05,25000,21720.95
1/1/2020,Centrul Bucovinean Independent de Cercetari Actuale,Sprijin pentru invatamantul in limba romana in scolile din Ucraina,Educational,-0.436949948,0.511078039,Europa,Ucraina,-3279.05,25000,21720.95
1/1/2019,"Centre d'action sociale ""Anastasia"" asbl",Scoala Anastasia Bruxelles,Educational,-0.386189870,0.459192100,Europa,Belgia,-4251.76,38912,34660.24
1/1/2019,"Centre d'action sociale ""Anastasia"" asbl",Scoala Anastasia Bruxelles,Educational,-0.460553389,0.547612702,Europa,Belgia,-4251.76,38912,34660.24
1/1/2020,Augsburg pe Romaneste e.V.,Copilarim Romaneste (workshop-uri),Educational,-0.382454394,0.462307946,Europa,Germania,-30000,30000,0
1/1/2020,Augsburg pe Romaneste e.V.,Copilarim Romaneste (workshop-uri),Educational,-0.382454394,0.462307946,Europa,Germania,-30000,30000,0
1/1/2018,Associazzione socio-culturale Decebal,"Scoala Romaneasca La San Salvo - Italia. Cursuri de limba romana, istoria, geografia si religia romanilor",Educational,-0.378693780,0.465393405,Europa,Italia,-25800,25800,0
1/1/2018,Associazzione socio-culturale Decebal,"Scoala Romaneasca La San Salvo - Italia. Cursuri de limba romana, istoria, geografia si religia romanilor",Educational,-0.378693780,0.465393405,Europa,Italia,-25800,25800,0
1/1/2019,"Associazzione Culturale e sociale italo-romena ""Ovidio"" ONLUS","Informeaza-te, invata, aminteste-ti, impartaseste, cresti!",Educational,-0.374908275,0.468448274,Europa,Italia,-4327.04,24266,19938.96
1/1/2019,"Associazzione Culturale e sociale italo-romena ""Ovidio"" ONLUS","Informeaza-te, invata, aminteste-ti, impartaseste, cresti!",Educational,-0.416437615,0.520339226,Europa,Italia,-4327.04,24266,19938.96
1/1/2019,"Associazzione Culturale ""Fiore Blu""","""Zmeisorii"" Activitati pentru copii",Educational,-0.371098128,0.471472353,Europa,Italia,-4549.83,24000,19450.17
1/1/2019,"Associazzione Culturale ""Fiore Blu""","""Zmeisorii"" Activitati pentru copii",Educational,-0.411197693,0.522418005,Europa,Italia,-4549.83,24000,19450.17
